starname,mass,mass_mc_err,mass_observed,mass_resid,age_log10yr,age_gyr,age_gyr_mc_err,age_observed,age_resid,feh,feh_mc_err,feh_observed,feh_resid,AV,AV_mc_err,distance_pc,distance_pc_mc_err,chi2,dof,red_chi2,success,message,bands_used,used_teff_initial,used_feh_initial,used_age_initial,BP_mag_obs,BP_mag_model,BP_mag_resid,G_mag_obs,G_mag_model,G_mag_resid,RP_mag_obs,RP_mag_model,RP_mag_resid,J_mag_obs,J_mag_model,J_mag_resid,H_mag_obs,H_mag_model,H_mag_resid,K_mag_obs,K_mag_model,K_mag_resid
WASP-139,0.9282336833882957,0.018568293795929988,0.92,0.008233683388295665,8.593554294717533,0.392242180681718,0.11965166907837961,0.5,-0.10775781931828199,0.18537305189112738,0.08773533471702795,0.2,-0.014626948108872634,0.0603915106550031,0.08643026907214207,213.67471450304154,4.26596919203696,1.7399546351317445,3,0.5799848783772482,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,12.70151097619,12.69938083343564,-0.00213014275436052,12.2641077467,12.264448736324896,0.00034098962489537143,11.66692103741,11.67166821298639,0.00474717557638904,10.982,10.987953514432565,0.005953514432565754,10.575,10.549467910334336,-0.02553208966566345,10.472,10.484354051338956,0.012354051338956396
TOI-6109,1.0694298691867774,0.017043181074459745,1.03,0.03942986918677738,7.887657218641541,0.07720709618696134,0.04710377554036105,0.075,0.002207096186961341,0.0854170118532765,0.09982445934795872,0.0895,-0.00408298814672349,0.3020430860782812,0.10810114802257037,148.55363304754252,2.207913675494267,0.14629332624225255,3,0.04876444208075085,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,11.1789124833,11.192178851727833,0.013266368427833797,10.8194268352,10.816904501992477,-0.00252233320752282,10.290867782,10.274442923752403,-0.01642485824759632,9.656,9.659773407058653,0.003773407058652367,9.316,9.309271420513667,-0.00672857948633343,9.251,9.251705097732252,0.0007050977322524687
WASP-140,0.925614099944052,0.013465188462363433,0.9,0.02561409994405195,8.15339838884826,0.14236341223889218,0.0834970697923953,0.5,-0.35763658776110785,0.09252310488780399,0.07144840048620318,0.12,-0.027476895112196004,2.823896917307895e-18,0.06534518622547783,116.99954072961856,1.3449512400581278,1.9115580631801212,3,0.6371860210600404,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,11.2293408075,11.222603685338608,-0.00673712216139144,10.825150483,10.824133210865892,-0.0010172721341081825,10.2534795013,10.263951628231315,0.010472126931315273,9.609,9.63063502447388,0.02163502447388055,9.24,9.217316887562943,-0.022683112437057673,9.165,9.162019144602048,-0.002980855397950677
V1298-Tau,1.1261357168512756,0.018993084344203565,1.101,0.02513571685127558,7.36041175172534,0.02293040639169018,0.00017810576603919832,0.023,-6.959360830981892e-05,0.17083637949590286,0.07287864422727285,0.1,0.07083637949590285,0.720294462905449,0.096810005858609,107.66481708460161,1.1524603001415714,9.062559176600146,3,3.0208530588667153,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,10.556251992,10.581525747416148,0.025273755416147736,10.0805549386,10.085073823197549,0.004518884597548123,9.4379799704,9.434052398489975,-0.003927571910026018,8.687,8.632270276867395,-0.05472972313260449,8.191,8.212641395233224,0.021641395233222838,8.094,8.120630730515156,0.026630730515156742
WASP-120,1.5839665921373087,0.0490728257659311,1.393,0.1909665921373087,8.847465962401877,0.7038270637044497,0.015261121198222554,0.7,0.00382706370444974,-0.035006794767211566,0.09958510223219988,-0.05,0.014993205232788437,0.5888649642833557,0.14352613009976115,381.4767497497575,14.843147506022984,3.9092123875763605,3,1.3030707958587868,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,11.1191745545,11.12385145396181,0.004676899461809825,10.8986722652,10.898170477403378,-0.000501787796622466,10.52826430451,10.529700034830856,0.001435730320856976,10.148,10.118933596442828,-0.029066403557171938,9.982,9.959133425675947,-0.022866574324051925,9.877,9.908798957796993,0.031798957796992156
TOI-451,0.9399070301150164,0.017097437337143025,0.95,-0.010092969884983538,7.636660168946034,0.043317179317809505,0.030434811576733153,0.12,-0.07668282068219048,-0.028438622657437167,0.5234684992604375,nan,nan,0.05483156069002109,0.2592576062354562,123.54361820511495,1.5298291796220445,2.6334458586718683,2,1.3167229293359342,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,False,True,11.13115577128,11.120974722807539,-0.01018104847246093,10.7560489269,10.758150448556577,0.0021015216565771766,10.2135738695,10.229171415142792,0.01559754564279281,9.636,9.6372524420323,0.0012524420323014596,9.287,9.260326712586766,-0.02667328741323516,9.19,9.212343870461503,0.0223438704615031
K2-25,0.28897658009737,0.0032906369478942336,0.2634,0.02557658009736996,9.527673470986286,3.3703381084933905,0.9458772128351219,0.73,2.6403381084933906,0.17223078267043637,0.01568480098984826,0.15,0.022230782670436378,3.909588213286864e-15,0.049056965322216595,44.727206065293444,0.20075823404434115,13.274562986274542,3,4.4248543287581805,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,16.06385579613,15.966681147721093,-0.097174648408906,14.35545336622,14.347477202129275,-0.007976164090726101,13.10250604293,13.175697185262813,0.07319114233281176,11.303,11.312663236856261,0.009663236856260582,10.732,10.684131460159504,-0.04786853984049522,10.444,10.467492565375517,0.02349256537551625
IRAS-04125+2902,0.8330106798789539,0.01200050082385649,0.7,0.13301067987895399,7.015700000000001,0.010368119640610277,3.857394487287457e-07,0.0033,0.007068119640610277,0.49999999745233303,1.448075238034631e-14,nan,nan,0.8747458955935916,0.15939473344149704,151.49171639880223,1.330731431477225,410.3527172326188,2,205.1763586163094,True,`xtol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,False,True,15.594888394326,14.714663391153618,-0.8802250031723826,13.981355476918,13.44026094094527,-0.5410945359727304,12.73824230536,12.37262594655479,-0.3656163588052106,10.709,10.697129251578655,-0.011870748421344501,9.756,9.830049531138087,0.07404953113808688,9.376,9.619666757215203,0.2436667572152036
TOI-444,0.8458288285232217,0.010065094152946416,0.96,-0.11417117147677824,9.180846404766392,1.5165139330444868,0.21355773089837904,0.57,0.9465139330444868,0.01649238135732666,0.06511567737848101,0.08,-0.06350761864267335,1.4858974644305484e-13,0.0595111986565511,57.51454315263198,0.3299657022762984,5.026351766661444,3,1.6754505888871478,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,10.0597780985,10.043815490139716,-0.015962608360284847,9.6115731447,9.611450982136303,-0.0001221625636969037,8.9990025734,9.020193982123356,0.021191408723355565,8.3,8.329222084488014,0.029222084488013778,7.915,7.8674498339440575,-0.04755016605594253,7.832,7.806323445476659,-0.025676554523340833
K2-136,0.7159431816566947,0.007828531429306696,0.742,-0.02605681834330531,9.3417742523167,2.196717714953543,0.3120101169418815,0.65,1.5467177149535432,0.05881257156533329,0.12761610912234533,-0.02,0.07881257156533329,0.11175898714828277,0.21465503026722538,58.89652688321108,0.35189341219770653,14.13537897936266,3,4.711792993120887,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,11.5397526969,11.493394923357133,-0.04635777354286752,10.8536767534,10.853285774509457,-0.000390978890543181,10.0526718772,10.098709457806102,0.04603758060610197,9.096,9.127069785567056,0.03106978556705542,8.496,8.462947966942092,-0.03305203305790805,8.368,8.35865075079599,-0.00934924920401059
HAT-P-70,1.8904452542807013,0.03853449185947743,1.89,0.0004452542807014126,8.776832064859883,0.5981802430355272,0.004312872818874731,0.6,-0.0018197569644727851,-0.08606208889189196,0.08778930269674586,-0.059,-0.02706208889189196,0.32512330147042057,0.08679375606013923,319.04786064567253,10.10351089683408,1.6032323991474766,3,0.5344107997158255,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,9.540476582,9.555620488771536,0.015143906771536209,9.458498129,9.454678615680338,-0.0038195133196623487,9.283253223,9.273632815203193,-0.00962040779680784,9.068,9.070671498049341,0.0026714980493416363,9.023,9.007579659639303,-0.015420340360696727,8.963,8.979002338776152,0.016002338776152314
TOI-942,0.9421627684939607,0.014168890195602059,0.822,0.12016276849396079,7.901415552498355,0.07969215160805163,0.05826119886843072,0.053,0.026692151608051627,-0.1618207441264874,0.10301642789433499,-0.221,0.05917925587351261,0.768393408193488,0.10385654172628306,150.80876879636608,2.2825276781402803,7.035961854117022,3,2.345320618039007,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,12.10917877282,12.124444408134503,0.015265635314502646,11.6302974381,11.63918884065427,0.00889140255427101,10.97961483333,10.993750882610675,0.014136049280674357,10.231,10.186224679146196,-0.044775320853803535,9.747,9.758912917246338,0.01191291724633814,9.639,9.67145209474612,0.03245209474612132
K2-260,1.7550642134727537,0.1474313531861269,1.637,0.11806421347275364,7.774177180539603,0.059453466339478754,0.03197431643206606,0.65,-0.5905465336605212,0.3274762193501927,0.09194414552467356,0.334,-0.006523780649807298,0.9657680823802873,0.2514104417420352,680.9479295834487,43.38553366862549,0.38144835187853143,3,0.12714945062617714,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,12.77951166264,12.78558203708331,0.006070374443311266,12.45642133538,12.455131534574083,-0.0012898008059174515,11.9667302146,11.963119884330808,-0.003610330269191664,11.4,11.393801595541637,-0.0061984044583631714,11.189,11.181808165327059,-0.007191834672941155,11.093,11.10169065480592,0.008690654805919351
K2-284,0.6379346781868787,0.007772667744625946,0.63,0.007934678186878652,8.645475188371723,0.44205386122571294,0.3780327664844268,0.12,0.32205386122571295,0.07144078271394656,0.059047560879016775,0.0,0.07144078271394656,1.3565845235519131e-28,0.07125309715700721,106.1124137079086,1.122684280154588,6.534323700985338,3,2.178107900328446,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,13.66844254547,13.624717938266805,-0.043724607203195376,12.8514587102,12.851088203971686,-0.0003705062283128058,11.9669583118,12.008739721974822,0.0417814101748224,10.868,10.901628622077721,0.033628622077721104,10.206,10.18394304957209,-0.022056950427909783,10.058,10.049470496607775,-0.008529503392225024
TOI-4364,0.4882082794871093,0.003739960161617642,0.487,0.0012082794871093316,8.956294561980275,0.9042625855140783,0.5916139893438139,0.71,0.19426258551407838,0.2744449935010661,0.03378564095970242,0.148,0.1264449935010661,7.340226587516105e-13,0.07664755310953271,43.83365842182097,0.19253991205051857,10.154239762178644,3,3.3847465873928813,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,13.79640650698,13.723718437159382,-0.07268806982061804,12.53425899548,12.530717923155988,-0.003541072324011907,11.41969010963,11.486718603220583,0.06702849359058227,9.952,9.964591215605399,0.012591215605398887,9.307,9.276919603721836,-0.030080396278163946,9.075,9.088383495873748,0.01338349587374843
TOI-199,0.9362341521233778,0.013106755158715802,0.936,0.00023415212337773994,8.876767801866453,0.7529528853476627,0.17456826500242126,0.8,-0.04704711465233735,0.2204123573651472,0.07743864853452401,0.22,0.00041235736514719235,3.288063703914541e-13,0.06543077203823151,101.89227556218307,1.0280862456001316,7.0034242328402065,3,2.334474744280069,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,11.0186877368,11.00616893997753,-0.012518796822471145,10.5783088617,10.58086882099389,0.0025599592938903015,9.9818825666,9.997608560650535,0.015725994050535874,9.329,9.333847117467156,0.004847117467155826,8.952,8.9020980703058,-0.049901929694199154,8.814,8.83975111747146,0.02575111747145975
TOI-201,1.3074348513035163,0.015371684427608232,1.316,-0.008565148696483726,8.946101651804707,0.8832866199962178,0.057584757349505286,0.87,0.01328661999621783,0.23694826951902256,0.09019428839181932,0.24,-0.003051730480977427,0.04922743071266544,0.06255153896833977,112.23560302137373,1.2565773580702149,1.801264728380278,3,0.6004215761267594,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,9.203998075,9.204022316099843,2.4241099843891334e-05,8.949288794,8.948090183338971,-0.001198610661027999,8.532517026,8.53572990107353,0.0032128750735296308,8.103,8.121780510278313,0.0187805102783134,7.923,7.881723467736907,-0.041276532263093024,7.846,7.850352784031723,0.0043527840317230115
TOI-712,0.7285853425896097,0.009300585195037944,0.732,-0.003414657410390265,8.684392844996287,0.4834959549277827,0.32424879848109645,0.83,-0.34650404507221727,-0.047856695864643084,0.08048374209202348,-0.02,-0.027856695864643084,0.06012012794868508,0.11727019042276379,58.703621714828714,0.34422848035008125,3.092725810476707,3,1.0309086034922357,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,11.18264342344,11.148481010514871,-0.034162412925129004,10.5799506504,10.580968785378925,0.0010181349789242233,9.84556635,9.87900358535142,0.0334372353514194,8.984,8.99537347656114,0.01137347656113974,8.409,8.385531380749864,-0.02346861925013677,8.313,8.297526415551921,-0.015473584448079336
TIC-434398831,1.0249231519604902,0.01885807414300691,0.992,0.03292315196049023,7.828947606941009,0.06744466578980059,0.03865081967918119,0.061,0.006444665789800588,-0.07585835252923123,0.10082294932735796,-0.081,0.00514164747076877,0.4311775257991032,0.11217119503450373,215.29658953267193,4.620883284547206,3.050208633643102,3,1.0167362112143674,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,12.13045892948,12.171033896192233,0.04057496671223326,11.7699072065,11.784250248533542,0.014343042033543085,11.23220721547,11.228278200151689,-0.003929015318311357,10.59,10.579548867690434,-0.010451132309565736,10.241,10.219415778793488,-0.0215842212065116,10.138,10.15800670491667,0.02000670491666945
CoRoT-20,1.3275786120470965,0.08670244764225077,1.14,0.18757861204709658,7.986010464726879,0.09683011880920936,0.05939249769742885,0.1,-0.0031698811907906466,0.13742315236211752,0.10091709165698837,0.14,-0.00257684763788249,1.27942295043411,0.17042432476478117,896.3585823498042,78.50373082804728,0.7721744418124877,3,0.25739148060416256,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,14.935815558079,14.947834939842084,0.012019381763083814,14.455447553334,14.453915716701959,-0.0015318366320418164,13.80840124911,13.807270794062786,-0.0011304550472139852,12.991,12.988465744863529,-0.0025342551364708754,12.652,12.638226194822145,-0.01377380517785376,12.513,12.53155409190644,0.01855409190643975
CoRoT-18,0.9496299868813122,0.038260003934710934,0.95,-0.0003700131186877842,9.639826391494518,4.363413706262319,0.08781266854868393,0.6,3.763413706262319,-0.1135097721390897,0.10004917942465537,-0.1,-0.013509772139089701,0.5924445631203662,0.12199680266287102,805.3994303527041,60.38948039000076,1.456731631458124,3,0.48557721048604136,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,False,15.224383739251,15.212747342863565,-0.01163639638743419,14.786848037198,14.782690581192119,-0.004157456005881244,14.176569329627,14.18522162317326,0.008652293546260736,13.441,13.461235536707688,0.02023553670768763,13.081,13.069037311865118,-0.011962688134881105,13.014,12.996013515269567,-0.017986484730432295
NGTS-33,1.6702005098216126,0.10275096956603354,1.6,0.07020050982161252,7.863032565434419,0.07295122104461624,0.03438368595311598,0.03,0.04295122104461624,-0.11400009581972728,0.09165033482354847,-0.11,-0.004000095819727281,0.8566135656394411,0.18987105701039672,442.6798179679258,18.75500848659329,0.05588508568383753,3,0.01862836189461251,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,11.6098907476,11.61271225457227,0.002821506972269461,11.3942083429,11.391826662118437,-0.0023816807815641994,11.0318435266,11.032896805184121,0.0010532785841217418,10.607,10.60838234109875,0.0013823410987505724,10.475,10.472379181275995,-0.0026208187240044367,10.408,10.408966647306109,0.0009666473061091807
HD-56414,1.8248076051199542,0.04595249782983937,1.89,-0.06519239488004569,8.627666961479084,0.4242940694503228,0.0373287167350638,0.42,0.0042940694503227905,-0.0032506662280414812,0.08690044547648278,0.0,-0.0032506662280414812,0.1492919650053811,0.10824616992984344,267.81207717579014,7.111903920696703,0.1987025879395889,3,0.06623419597986296,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,9.2907953505,9.294184610539538,0.003389260039538655,9.21145893,9.208947322769552,-0.00251160723044741,9.050760075,9.052774297383966,0.002014222383966313,8.887,8.895587380037838,0.008587380037837988,8.854,8.840886459577362,-0.013113540422637016,8.823,8.822890755772413,-0.00010924422758762375
HATS-70,1.8399998404929794,0.08405605122078406,1.78,0.05999984049297935,8.90848501887865,0.8100000000000012,0.005331396359595531,0.81,1.1102230246251565e-15,-0.02231990665801845,0.08315052382954488,0.041,-0.06331990665801845,0.16832342891570007,0.0746179916808783,1400.9249485468551,139.98935489665956,4.312744933491786,3,1.4375816444972618,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,12.6776006156,12.68743890072618,0.00983828512618068,12.57376532357,12.57307346512875,-0.0006918584412503037,12.38989527468,12.36796345943473,-0.02193181524527077,12.139,12.160892219035162,0.021892219035162697,12.106,12.080620832752444,-0.0253791672475554,12.04,12.058512816132257,0.01851281613225808
TOI-6448,0.9877790935537982,0.03514634173647188,1.03,-0.0422209064462018,7.532456942488215,0.034076653830935576,0.12749971372334154,0.034,7.665383093557326e-05,0.08188625605267047,0.11577381168889421,nan,nan,1.0570169866671129e-18,0.06550969256426867,378.50410532151875,10.337543522297016,1.9494250927415342,2,0.9747125463707671,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,False,True,13.1150537229,13.118860481933849,0.003806759033848195,12.77077443828,12.77868772275136,0.007913284471360527,12.2578510859,12.27376843082589,0.0159173449258887,11.75,11.726555207315418,-0.02344479268458244,11.378,11.377984608998855,-1.5391001145559358e-05,11.315,11.33463632990509,0.019636329905090122
TOI-4562,1.2008300772356693,0.02988450942237124,1.192,0.008830077235669309,8.840415948995723,0.6924938949459374,0.0769929087501709,0.7,-0.007506105054062573,0.07537319996489207,0.10243106715771277,0.08,-0.004626800035107931,0.2978017694036125,0.08711068887973195,349.4339258609166,12.267681501367917,1.931729675153663,3,0.6439098917178877,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,12.26263691687,12.25744242869508,-0.005194488174918632,11.94840761587,11.947824509539654,-0.0005831063303460837,11.4668341983,11.471425622495547,0.004591424195545812,10.931,10.950297482330447,0.01929748233044748,10.693,10.666634234189548,-0.02636576581045169,10.619,10.620748292343503,0.001748292343503266
HATS-55,1.1639378645382754,0.04691795122512231,1.1955,-0.031562135461724594,8.548351454942264,0.35346910068644954,0.08859778986585554,0.4,-0.04653089931355048,0.11240536435517563,0.09951762955034377,0.108,0.004405364355175634,0.1973832139048616,0.11305702091847848,614.6534828729673,36.90258596696794,0.33884686441270834,3,0.11294895480423611,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,13.65928512586,13.65168316892827,-0.007601956931729603,13.33610750964,13.338279452133593,0.002171942493593093,12.853266690107,12.859094194103015,0.005827503996014727,12.338,12.342107288134144,0.004107288134145293,12.048,12.047259493355645,-0.000740506644355321,12.02,12.00334847447701,-0.016651525522989985
HD-63433,0.9807753853809521,0.010402460923486467,0.956,0.024775385380952142,9.081512071893972,1.2064576231063737,0.13805956192717544,0.414,0.7924576231063738,-0.08389839637911951,0.09788251118851408,-0.07,-0.013898396379119507,0.1489349962285474,0.08221977128935663,22.379608497552795,0.050259685706361835,4.159041188020148,3,1.3863470626733827,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,7.07632337,7.076864468150538,0.0005410981505384882,6.7371816,6.736837745037236,-0.00034385496276456706,6.222819309,6.2280624699498635,0.005243160949863324,5.624,5.659778913094131,0.035778913094131504,5.359,5.314094263122893,-0.04490573687710686,5.258,5.268719323900686,0.010719323900685751
TOI-521,0.4226033114311007,0.003360669240011966,0.42,0.0026033114311007077,10.125194558535181,13.34118967040471,0.846495952745266,0.8,12.541189670404709,0.1923039689534897,0.02628737457567406,-0.12,0.31230396895348966,1.3875056101405e-11,0.04609332956955151,60.934130312960065,0.3705646139626795,33.46251849899262,3,11.15417283299754,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,14.878560632446,14.779490108996816,-0.09907052344918377,13.5684069148,13.563520267823117,-0.0048866469768835685,12.43610731297,12.508771040471805,0.07266372750180494,10.921,10.968722724016832,0.04772272401683253,10.357,10.298937140812285,-0.058062859187714366,10.089,10.101498613386237,0.012498613386236812
TOI-622,1.363262433998105,0.01576136160631587,1.313,0.05026243399810504,8.8887346513063,0.773988755505279,0.034613287384596236,0.9,-0.126011244494721,0.08503750614884456,0.0977896959103742,0.09,-0.004962493851155436,0.18840403348178683,0.08542627873620992,122.70409344188775,1.5106276576347677,0.5644956399803437,3,0.18816521332678124,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,9.1297391274,9.131963076160385,0.0022239487603847863,8.898053421,8.896751171263439,-0.001302249736561123,8.5092357739,8.50858489671424,-0.0006508771857607343,8.108,8.109039618646397,0.0010396186463967894,7.928,7.897523489830244,-0.0304765101697555,7.858,7.865190271652332,0.007190271652332214
K2-105,1.0018926813477622,0.018173866825339162,0.94,0.06189268134776227,8.780164770814165,0.6027882398433123,0.14061491123045383,0.6,0.0027882398433123345,0.2265600000860405,0.08762812695899214,0.22,0.0065600000860404906,0.043270800712770764,0.07266839212715812,199.76758656980346,3.7743955969536693,0.7719649349693578,3,0.25732164498978594,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,12.09917049652,12.09641228685597,-0.0027582096640301756,11.70558958052,11.705713857502491,0.00012427698249162233,11.1471028813,11.153366978790492,0.006264097490491949,10.541,10.540454954411201,-0.0005450455887991978,10.173,10.155077039328544,-0.017922960671455712,10.091,10.098786910100337,0.007786910100337607
KELT-17,1.6436977647920235,0.030698910411793907,1.635,0.008697764792023444,8.812183418971168,0.648908434236982,0.011964803606769553,0.65,-0.0010915657630180542,-0.031511106444025105,0.08435817695986453,-0.018,-0.013511106444025107,0.14286820456020244,0.11136034868389894,228.01555863910113,5.17536813782214,1.0555085876404444,3,0.35183619588014814,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,9.34297201,9.341658590774827,-0.0013134192251733623,9.2162699123,9.214276912553828,-0.00199299974617162,8.979261546,8.985404377607418,0.006142831607418131,8.745,8.760939819584179,0.01593981958417956,8.697,8.664615887877526,-0.032384112122473496,8.646,8.644196651652557,-0.0018033483474440004
K2-95,0.42715069893223445,0.007054984711988885,0.41,0.017150698932234476,9.576265918436766,3.7693452528503184,1.0034070879402517,0.79,2.9793452528503184,0.25700413806256023,0.029102534561721384,0.1,0.15700413806256022,1.2663025964528337e-18,0.04640388483195271,178.80182643598647,3.1355592813469415,14.153613468332068,3,4.717871156110689,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,17.4544182346892,17.35520451166414,-0.09921372302505915,16.060841081076,16.051742550457966,-0.009098530618032896,14.900677668773,14.966836445493577,0.06615877672057735,13.312,13.34819252956195,0.0361925295619514,12.738,12.681326932752336,-0.05667306724766341,12.474,12.48322941165847,0.009229411658470354
K2-100,1.222156111301215,0.019518165290954622,1.15,0.07215611130121502,8.87369411834069,0.7476427363808381,0.10053188479280287,0.75,-0.0023572636191618868,0.2077732433912643,0.10020903923484446,0.22,-0.012226756608735706,0.09455788905212904,0.07080532713422978,183.0733785096523,3.33124268875118,1.8235461397276835,3,0.6078487132425612,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,10.6986922546,10.697082117572561,-0.0016101370274377302,10.4101971924,10.40848937758337,-0.001707814816629849,9.9592785285,9.95801209183155,-0.001266436668450055,9.463,9.489877644890875,0.02687764489087563,9.242,9.216934336732576,-0.025065663267424654,9.182,9.179334928921364,-0.0026650710786366716
K2-104,0.5191060326529602,0.00796682913000998,0.51,0.009106032652960172,8.21025923785115,0.16227784727111877,0.32073337784536243,0.79,-0.6277221527288812,0.27418544340192624,0.03990162718211798,0.18,0.09418544340192625,6.362964814149723e-17,0.06918174013771146,185.77494595620595,3.396729372284322,10.485554713060733,3,3.4951849043535774,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,16.5594122221054,16.462445221440117,-0.09696700066528408,15.371005575489,15.361855103681583,-0.009150471807418015,14.293821864384,14.352798428723487,0.058976564339486615,12.878,12.912699700029373,0.03469970002937295,12.252,12.210155673502062,-0.04184432649793912,12.014,12.028677327543576,0.014677327543576979
HD-73583,0.7446492521219917,0.00851274063216078,0.73,0.014649252121991752,7.97112683569676,0.09356788992560511,0.06811602014407935,0.48,-0.3864321100743949,0.0145221995737569,0.09265388028017504,0.0,0.0145221995737569,0.1542449234684869,0.14321655117878287,31.5905259398444,0.10007945173188103,2.8929193316969135,3,0.9643064438989711,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,9.8857368482,9.864620409577455,-0.02111643862254553,9.277451706,9.277956745338745,0.0005050393387442398,8.535643475,8.561530270618169,0.025886795618168534,7.649,7.650987656564566,0.0019876565645660094,7.092,7.038630628083096,-0.053369371916903496,6.948,6.944351820321964,-0.003648179678036101
