pl_name,hostname,gaia_dr3_id,gaia_dr2_id,tic_id,ra,dec,FUVmag,e_FUVmag,NUVmag,e_NUVmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Bmag,e_Bmag,Vmag,e_Vmag,gpmag,e_gpmag,rpmag,e_rpmag,ipmag,e_ipmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,ymag,e_ymag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,tic_Bmag,tic_e_Bmag,tic_Vmag,tic_e_Vmag,gaiamag,e_gaiamag,gaia_Gmag,gaia_BPmag,gaia_RPmag,Tmag,e_Tmag
HATS-52 b,HATS-52,5631530950664938240,5631530950664938240,19684256,140.0875894,-31.2692116,,,,,,,,,,,,,,,14.343000411987300,0.05700000002980230,13.628000259399400,0.07800000160932540,13.965999603271500,0.06199999898672100,13.475000381469700,0.061000000685453400,13.395000457763700,0.11400000005960500,14.135,,13.71,,13.4873,0.0,13.463,,13.439,,12.523,0.034,12.218,0.035,12.114,0.03,11.979,0.023,12.007,0.022,12.135,0.271,8.874,,14.343,0.041,13.844,0.114,13.6269,0.000254,13.614753723144500,13.953105926513700,13.103631019592300,13.1758,0.0124
WASP-13 b,WASP-13,702295464353437952,702295464353437952,8767448,140.1029654,33.8823291,22.034,0.3819,15.5731,0.0082,,,,,,,,,,,10.956000328064000,0.1720000058412550,10.496999740600600,0.04800000041723250,11.690999984741200,0.878000020980835,10.331999778747600,0.05299999937415120,10.241999626159700,0.09000000357627870,10.824,,10.494,,10.373,,10.328,,10.319,,9.442,0.021,9.182,0.016,9.119,0.016,9.068,0.023,9.11,0.02,9.034,0.032,8.136,,11.211,0.116,10.424,0.008,10.38,0.000278,10.382959365844700,10.675102233886700,9.924386978149410,9.98111,0.006
HD 80653 b,HD 80653,606477252238780160,606477252238780160,55315929,140.3390845,14.3678691,22.1618,0.3413,15.0449,0.008,,,,,,,,,,,10.107000350952100,0.020999999716877900,,,10.288999557495100,0.0,,,,,9.9775,0.0016,10.0642,0.3575,9.4134,0.1452,,,9.5217,0.1194,8.315,0.023,8.079,0.029,8.018,0.021,7.959,0.024,8.004,0.02,8.011,0.021,7.869,0.204,10.119,0.047,9.452,0.003,9.30733,0.000346,9.313928604125980,9.62415885925293,8.837712287902830,8.89098,0.0063
GJ 341 b,GJ 341,5299440441521812992,5299440441521812992,359271092,140.3993759,-60.2811692,,,,,,,,,,,,,,,10.920000076293900,0.0560000017285347,9.640999794006350,0.0,,,,,,,,,,,,,,,,,6.442,0.023,5.793,0.033,5.587,0.021,,,,,,,,,10.924,0.047,9.49,0.1,8.67538,0.000559,8.680594444274900,9.69979190826416,7.6768574714660600,7.66874,0.00730143
K2-352 c,K2-352,632634358985725184,632634358985725184,86130229,140.4451478,18.469628,,,16.8108,0.0181,15.077,0.010293,11.6343,0.000551625,11.1519,0.000487931,11.0194,0.000496769,11.3075,0.00203214,11.920000076293900,0.03799999877810480,11.27299976348880,0.027000000700354600,11.529999732971200,0.023000000044703500,11.095000267028800,0.020999999716877900,10.942999839782700,0.008999999612569810,11.541,,11.166,,11.02,,10.96,,10.944,,10.044,0.02,9.759,0.024,9.691,0.02,9.659,0.024,9.703,0.02,9.72,0.05,8.916,0.522,11.953,0.221,11.125,0.016,11.1147,0.000879,11.117019653320300,11.453364372253400,10.61740493774410,10.6699,0.0061
K2-352 d,K2-352,632634358985725184,632634358985725184,86130229,140.4451478,18.469628,,,16.8108,0.0181,15.077,0.010293,11.6343,0.000551625,11.1519,0.000487931,11.0194,0.000496769,11.3075,0.00203214,11.920000076293900,0.03799999877810480,11.27299976348880,0.027000000700354600,11.529999732971200,0.023000000044703500,11.095000267028800,0.020999999716877900,10.942999839782700,0.008999999612569810,11.541,,11.166,,11.02,,10.96,,10.944,,10.044,0.02,9.759,0.024,9.691,0.02,9.659,0.024,9.703,0.02,9.72,0.05,8.916,0.522,11.953,0.221,11.125,0.016,11.1147,0.000879,11.117019653320300,11.453364372253400,10.61740493774410,10.6699,0.0061
K2-352 b,K2-352,632634358985725184,632634358985725184,86130229,140.4451478,18.469628,,,16.8108,0.0181,15.077,0.010293,11.6343,0.000551625,11.1519,0.000487931,11.0194,0.000496769,11.3075,0.00203214,11.920000076293900,0.03799999877810480,11.27299976348880,0.027000000700354600,11.529999732971200,0.023000000044703500,11.095000267028800,0.020999999716877900,10.942999839782700,0.008999999612569810,11.541,,11.166,,11.02,,10.96,,10.944,,10.044,0.02,9.759,0.024,9.691,0.02,9.659,0.024,9.703,0.02,9.72,0.05,8.916,0.522,11.953,0.221,11.125,0.016,11.1147,0.000879,11.117019653320300,11.453364372253400,10.61740493774410,10.6699,0.0061
WASP-142 b,WASP-142,5674618444832114304,5674618444832114304,423275733,140.5063164,-23.946102,,,18.0902,0.0525,,,,,,,,,,,13.402000427246100,0.017999999225139600,12.741000175476100,0.0,13.050000190734900,0.014000000432133700,12.583000183105500,0.014000000432133700,12.442999839782700,0.04399999976158140,13.0,,12.715,,12.618,,12.586,,12.657,0.0105,11.726,0.029,11.484,0.033,11.442,0.029,11.198,0.023,11.262,0.022,11.069,0.125,8.851,,13.402,0.018,12.871,0.057,12.7568,0.000252,12.744030952453600,13.059374809265100,12.269058227539100,12.3368,0.0071
HD 80606 b,HD 80606,1019003226022657920,1019003226022657920,457134360,140.6569501,50.6037764,21.5904,0.2844,15.3387,0.0099,,,,,,,,,,,,,,,,,,,,,9.7261,0.1146,8.8933,0.0223,8.7559,0.0231,8.8994,0.0209,,,7.702,0.03,7.4,0.034,7.316,0.02,7.203,0.029,7.322,0.02,7.297,0.018,7.196,0.114,9.778,0.038,9.06,0.03,8.82008,0.000206,8.828990936279300,9.196296691894530,8.295464515686040,8.3446,0.006
NGTS-9 b,NGTS-9,5678340222972504832,5678340222972504832,176685457,141.9206435,-19.3476477,,,17.6728,0.0313,,,,,,,,,,,13.361000061035200,0.03999999910593030,12.798999786377000,0.023000000044703500,13.024999618530300,0.04699999839067460,12.652000427246100,0.01899999938905240,12.553999900817900,0.07000000029802320,13.001,,12.717,,12.619,,12.588,,12.5541,0.001,11.712,0.028,11.488,0.022,11.452,0.024,11.385,0.024,11.421,0.022,11.579,0.195,8.989,,13.361,0.04,12.868,0.057,12.6547,0.000237,12.64405632019040,12.928495407104500,12.205058097839400,12.2682,0.0066
TOI-620 b,TOI-620,5738284016370287616,5738284016370287616,296739893,142.1734459,-12.1671652,,,,,,,,,,,,,,,13.687999725341800,0.03500000014901160,12.26200008392330,0.024000000208616300,12.946999549865700,0.039000000804662700,11.668000221252400,0.027000000700354600,10.597999572753900,0.06800000369548800,12.8437,0.0064,11.9923,0.015,11.1353,0.1416,10.6047,0.0875,11.263,0.2318,8.837,0.03,8.201,0.053,7.954,0.027,,,,,,,,,13.688,0.035,12.262,0.024,11.3104,0.00129,11.308443069458000,12.47176742553710,10.23124885559080,10.2139,0.00732768
TOI-1789 b,TOI-1789,646125297938578944,646125297938578944,172518755,142.743406,26.5399951,21.1695,0.1814,15.1723,0.0052,,,,,,,,,,,10.222000122070300,0.11100000143051100,10.008000373840300,0.0,10.352999687194800,0.0949999988079071,,,,,9.6842,0.1511,10.11,0.0263,9.8091,0.0797,9.4643,0.1204,9.7061,0.0357,8.672,0.024,8.41,0.021,8.345,0.018,8.297,0.023,8.348,0.02,8.311,0.024,7.996,0.226,10.299,0.063,9.721,0.004,9.58439,0.000298,9.590924263000490,9.886953353881840,9.130393028259280,9.1824,0.0062
TOI-2977 b,TOI-2977,5305241494923209856,5305241494923209856,361343239,143.9265177,-60.3574758,,,,,,,,,,,,,,,13.27299976348880,0.009999999776482580,12.529000282287600,0.020999999716877900,12.875,0.0,12.279999732971200,0.0,12.11299991607670,0.027000000700354600,,,,,,,,,,,11.128,0.026,10.776,0.026,10.666,0.026,10.61,0.023,10.651,0.021,10.641,0.104,8.832,,,,12.6334,0.046,12.4443,0.002876,12.492138862609900,12.747791290283200,11.791497230529800,11.9383,0.0067
GJ 357 b,GJ 357,5664814198431308288,5664814198431308288,413248763,144.0074644,-21.6650634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5898,0.123,12.3726,0.001,7.337,0.034,6.74,0.033,6.475,0.017,,,,,,,,,12.355,0.153,10.91,0.1,9.88036,0.00144,9.891661643981930,11.169434547424300,8.773195266723630,8.74094,0.00740854
TOI-677 b,TOI-677,5313031504751276032,5313031504751276032,280206394,144.1193594,-50.4630933,,,,,,,,,,,,,,,10.345999717712400,0.00800000037997961,9.741000175476070,0.0,10.0649995803833,0.04600000008940700,9.663999557495120,0.0,9.574999809265140,0.0,,,,,,,,,,,8.722,0.021,8.47,0.038,8.429,0.023,8.379,0.023,8.409,0.02,8.348,0.021,8.295,0.234,10.35,0.059,9.822,0.004,9.66082,0.000212,9.66592025756836,9.948433876037600,9.215271949768070,9.2714,0.006
HATS-64 b,HATS-64,5632704511826797824,5632704511826797824,189625051,144.2876092,-29.800444,21.6258,0.377,17.1519,0.0246,,,,,,,,,,,13.420000076293900,0.029999999329447700,12.92199993133550,0.03400000184774400,13.133000373840300,0.028999999165535000,12.821000099182100,0.03400000184774400,12.753999710083000,0.04100000113248830,13.203,,12.951,,12.864,,12.828,,12.7777,0.0079,11.968,0.024,11.78,0.026,11.705,0.021,11.667,0.023,11.673,0.022,12.102,0.317,8.848,,13.42,0.03,13.045,0.114,12.839,0.000245,12.824767112731900,13.082564353942900,12.416558265686000,12.487,0.0074
TOI-3364 b,TOI-3364,5409268527708808320,5409268527708808320,280655495,144.5377709,-49.3352226,,,,,,,,,,,,,,,12.21500015258790,0.035999998450279200,11.435999870300300,0.026000000536441800,11.793999671936000,0.01899999938905240,11.237000465393100,0.014000000432133700,11.08899974823000,0.010999999940395400,,,,,,,,,,,10.156,0.022,9.876,0.022,9.783,0.019,9.691,0.023,9.729,0.02,9.593,0.037,8.689,,12.332,0.346,11.875,0.024,11.2945,0.000601,11.29336929321290,11.664070129394500,10.75998592376710,10.8137,0.006
TOI-1898 b,TOI-1898,644224345413418880,644224345413418880,91987762,144.5553,23.5467464,17.9724,0.0536,13.5321,0.0041,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7287,0.001,7.2133,0.2771,6.923,0.024,6.721,0.026,6.663,0.023,6.654,0.076,6.647,0.023,6.691,0.016,6.569,0.074,8.338,0.028,7.87,0.03,7.748,0.000309,7.76227331161499,7.995779514312740,7.3632354736328100,7.4098,0.006
WASP-166 b,WASP-166,5664957444179338240,5664957444179338240,408310006,144.8751047,-20.9824191,21.052,0.3056,14.4977,0.0089,,,,,,,,,,,,,,,,,,,,,9.6187,0.0113,9.4884,0.0051,9.0651,0.0397,10.3428,0.0717,10.0978,0.0409,8.35,0.021,8.135,0.033,8.032,0.023,7.999,0.025,8.054,0.019,8.063,0.021,7.933,0.194,9.94,0.034,9.351,0.002,9.257,0.00031,9.263603210449220,9.544259071350100,8.817766189575200,8.86849,0.0062
HATS-26 b,HATS-26,5656896924435896832,5656896924435896832,315002523,144.9268593,-28.5856004,,,17.7933,0.0318,,,,,,,,,,,13.553000450134300,0.027000000700354600,12.954999923706100,0.02500000037252900,13.229000091552700,0.014000000432133700,12.821999549865700,0.014000000432133700,12.694999694824200,0.03200000151991840,13.404,,12.986,,12.831,,12.77,,12.6815,0.0024,11.839,0.024,11.51,0.024,11.435,0.021,11.393,0.023,11.415,0.022,10.391,0.086,8.392,0.388,13.553,0.027,13.006,0.103,12.8431,0.000278,12.827957153320300,13.13979434967040,12.355677604675300,12.4257,0.0072
TOI-3856 b,TOI-3856,647864446160474624,647864446160474624,125552076,145.2229223,27.950158,,,18.614,0.0464,15.4636,0.00895734,12.777,0.00114186,12.166,0.00083709,12.0031,0.00138091,13.4976,0.0113582,12.946999549865700,0.19900000095367400,12.289999961853000,0.04899999871850010,12.588000297546400,0.05299999937415120,12.029000282287600,0.024000000208616300,11.86299991607670,0.02800000086426740,12.673,,12.239,,12.053,,11.961,,11.93,,11.006,0.023,10.693,0.023,10.611,0.017,10.602,0.023,10.644,0.021,10.602,0.105,8.559,,12.947,0.199,12.292,0.069,12.1318,0.000207,12.121862411499000,12.49083423614500,11.594863891601600,11.655,0.0073
TOI-833 b,TOI-833,5250780970316845696,5250780970316845696,362249359,145.645472,-62.4758857,,,,,,,,,,,,,,,13.130999565124500,0.03500000014901160,11.723999977111800,0.014000000432133700,12.47700023651120,0.02500000037252900,11.173999786377000,0.032999999821186100,10.503999710083000,0.03200000151991840,,,,,,,,,,,8.972,0.029,8.35,0.055,8.146,0.017,8.051,0.023,8.053,0.02,7.975,0.02,7.805,0.128,14.124,0.557,11.724,0.014,11.075,0.00055,11.07339859008790,11.97551155090330,10.137763023376500,10.1461,0.00725776
GJ 367 b,GJ 367,5412250540681250560,5412250540681250560,34068865,146.121464,-45.7790165,,,,,,,,,,,,,,,11.616999626159700,0.03400000184774400,10.152999877929700,0.04399999976158140,11.071000099182100,0.1720000058412550,,,8.473999977111820,0.0,,,,,,,,,,,6.632,0.023,6.045,0.044,5.78,0.02,,,,,,,,,11.617,0.034,10.153,0.044,9.15159,0.00065,9.158753395080570,10.37346076965330,8.058180809021000,8.03194,0.00743045
TOI-2000 c,TOI-2000,5244434756689177088,5244434756689177088,371188886,146.3970631,-66.6866307,,,,,,,,,,,,,,,11.793999671936000,0.04100000113248830,11.017000198364300,0.017999999225139600,11.37399959564210,0.032999999821186100,10.781000137329100,0.014000000432133700,10.616000175476100,0.02199999988079070,,,,,,,,,,,9.715,0.028,9.417,0.026,9.303,0.021,9.249,0.023,9.301,0.02,9.241,0.026,9.0,0.254,11.806,0.165,10.984,0.012,10.8542,0.000316,10.85420036315920,11.242956161499000,10.304045677185100,10.3579,0.006
TOI-2000 b,TOI-2000,5244434756689177088,5244434756689177088,371188886,146.3970631,-66.6866307,,,,,,,,,,,,,,,11.793999671936000,0.04100000113248830,11.017000198364300,0.017999999225139600,11.37399959564210,0.032999999821186100,10.781000137329100,0.014000000432133700,10.616000175476100,0.02199999988079070,,,,,,,,,,,9.715,0.028,9.417,0.026,9.303,0.021,9.249,0.023,9.301,0.02,9.241,0.026,9.0,0.254,11.806,0.165,10.984,0.012,10.8542,0.000316,10.85420036315920,11.242956161499000,10.304045677185100,10.3579,0.006
TOI-1994 b,TOI-1994,5405557504184474496,5405557504173563648,445903569,147.1745753,-51.756564,,,,,,,,,,,,,,,10.708000183105500,0.035999998450279200,10.53499984741210,0.08500000089406970,10.720000267028800,0.2919999957084660,10.394000053405800,0.04899999871850010,10.484000205993700,0.0,,,,,,,,,,,9.915,0.024,9.843,0.023,9.775,0.021,9.767,0.023,9.823,0.02,10.041,0.049,8.885,,10.812,0.086,10.514,0.006,10.428,0.000373,10.430883407592800,10.565543174743700,10.18895435333250,10.2396,0.0061
MASCARA-4 b,MASCARA-4,5245968236116294016,5245968236116294016,371443216,147.5800667,-66.1139253,,,,,,,,,,,,,,,8.295000076293950,0.0,8.406999588012700,0.0,10.11299991607670,0.0,,,,,,,,,,,,,,,7.837,0.021,7.785,0.053,7.75,0.023,7.627,0.029,7.693,0.02,7.704,0.018,7.626,0.094,8.398,0.027,8.191,0.002,8.17401,0.000379,8.185563087463380,8.264238357543950,8.014961242675780,8.0552,0.006
TOI-561 d,TOI-561,3850421005290172416,3850421005290172416,377064495,148.1851516,6.216103,,,16.1349,0.0114,,,,,,,,,,,10.899999618530300,0.009999999776482580,10.248000144958500,0.03999999910593030,10.562999725341800,0.027000000700354600,10.032999992370600,0.02199999988079070,,,14.344,0.003,10.8071,0.2342,9.5398,,9.8667,0.0258,10.6933,0.0972,8.879,0.02,8.504,0.055,8.394,0.019,8.337,0.023,8.396,0.02,8.375,0.023,7.971,0.26,10.965,0.082,10.252,0.006,10.0128,0.000278,10.018078804016100,10.394488334655800,9.46918773651123,9.5273,0.006
TOI-561 e,TOI-561,3850421005290172416,3850421005290172416,377064495,148.1851516,6.216103,,,16.1349,0.0114,,,,,,,,,,,10.899999618530300,0.009999999776482580,10.248000144958500,0.03999999910593030,10.562999725341800,0.027000000700354600,10.032999992370600,0.02199999988079070,,,14.344,0.003,10.8071,0.2342,9.5398,,9.8667,0.0258,10.6933,0.0972,8.879,0.02,8.504,0.055,8.394,0.019,8.337,0.023,8.396,0.02,8.375,0.023,7.971,0.26,10.965,0.082,10.252,0.006,10.0128,0.000278,10.018078804016100,10.394488334655800,9.46918773651123,9.5273,0.006
TOI-561 c,TOI-561,3850421005290172416,3850421005290172416,377064495,148.1851516,6.216103,,,16.1349,0.0114,,,,,,,,,,,10.899999618530300,0.009999999776482580,10.248000144958500,0.03999999910593030,10.562999725341800,0.027000000700354600,10.032999992370600,0.02199999988079070,,,14.344,0.003,10.8071,0.2342,9.5398,,9.8667,0.0258,10.6933,0.0972,8.879,0.02,8.504,0.055,8.394,0.019,8.337,0.023,8.396,0.02,8.375,0.023,7.971,0.26,10.965,0.082,10.252,0.006,10.0128,0.000278,10.018078804016100,10.394488334655800,9.46918773651123,9.5273,0.006
TOI-561 b,TOI-561,3850421005290172416,3850421005290172416,377064495,148.1851516,6.216103,,,16.1349,0.0114,,,,,,,,,,,10.899999618530300,0.009999999776482580,10.248000144958500,0.03999999910593030,10.562999725341800,0.027000000700354600,10.032999992370600,0.02199999988079070,,,14.344,0.003,10.8071,0.2342,9.5398,,9.8667,0.0258,10.6933,0.0972,8.879,0.02,8.504,0.055,8.394,0.019,8.337,0.023,8.396,0.02,8.375,0.023,7.971,0.26,10.965,0.082,10.252,0.006,10.0128,0.000278,10.018078804016100,10.394488334655800,9.46918773651123,9.5273,0.006
Wolf 327 b,Wolf 327,796185407950360192,796185407950360192,4918918,148.3783199,35.570548,22.8488,0.4746,21.783,0.2772,16.6342,0.00826487,15.6776,0.0145199,14.839,0.0112747,14.9466,0.0132925,11.0601,0.00143838,14.586000442504900,0.07000000029802320,13.017999649047900,0.06199999898672100,13.744999885559100,0.052000001072883600,12.420999526977500,0.06800000369548800,11.173999786377000,0.03700000047683720,13.6143,0.0011,12.9696,0.011,11.482,0.0519,13.7218,0.0937,12.8057,0.0497,9.308,0.022,8.682,0.021,8.435,0.017,8.32,0.023,8.211,0.02,8.104,0.021,7.838,0.165,14.586,0.07,13.018,0.062,11.9522,0.000646,11.943313598632800,13.247769355773900,10.811233520507800,10.7818,0.00753789
WASP-19 b,WASP-19,5411736896952029568,5411736896952029568,35516889,148.4167672,-45.6591078,,,,,,,,,,,,,,,13.053999900817900,0.04800000041723250,12.329000473022500,0.04699999839067460,12.649999618530300,0.00800000037997961,12.112000465393100,0.057999998331069900,11.904999732971200,0.0820000022649765,,,,,,,,,,,10.911,0.026,10.602,0.022,10.481,0.023,10.436,0.023,10.494,0.02,10.311,0.074,9.144,,13.054,0.048,12.248,0.069,12.1088,0.000533,12.101234436035200,12.495707511901900,11.54255485534670,11.6044,0.006
KELT-3 b,KELT-3,806492023789218688,806492019492266752,67666096,148.6431193,40.3879446,19.643,0.1344,14.1389,0.0068,,,,,,,,,,,10.279999732971200,0.09600000083446500,,,10.442999839782700,0.07699999958276750,,,,,,,,,14.2745,0.0,10.3454,0.001,,,8.963,0.019,8.728,0.019,8.662,0.019,8.574,0.022,8.601,0.019,8.625,0.026,8.08,0.195,10.301,0.057,9.816,0.004,9.76324,0.000415,9.768902778625490,10.001813888549800,9.38219928741455,9.43351,0.006
HD 86226 c,HD 86226,5660492297395345408,5660492297395345408,22221375,149.1235154,-24.0991859,19.8888,0.1336,13.5626,0.0041,,,,,,,,,,,8.432000160217290,0.0,7.820000171661380,0.0,8.118000030517580,0.0,7.757999897003170,0.0,7.651000022888180,0.0,9.028,0.141,8.4865,0.0251,8.1935,0.001,,,7.9475,0.0209,6.839,0.019,6.577,0.034,6.463,0.023,6.446,0.078,6.377,0.024,6.447,0.016,6.392,0.071,8.432,0.0,7.93,0.03,7.7713,0.000462,7.783810138702390,8.083977699279790,7.311752796173100,7.3635,0.0061
HATS-77 b,HATS-77,5466556141521710592,5466556141521710592,11561667,149.8236672,-27.3928174,,,,,,,,,,,,,,,17.715999603271500,0.0,16.354000091552700,0.0,17.10099983215330,0.25099998712539700,15.746000289917000,0.06300000101327900,15.211999893188500,0.0,16.8572,0.0074,15.7487,0.0025,15.2209,0.0033,14.9873,0.0031,14.847,0.0031,13.779,0.029,13.047,0.029,12.934,0.032,12.847,0.024,12.87,0.027,12.587,,9.145,,17.716,0.0,16.195,0.229,15.7364,0.001141,15.716943740844700,16.52542495727540,14.836480140686000,14.9181,0.008
TOI-6478 b,TOI-6478,5673934548598976256,5673934548598976256,332657786,149.9918059,-16.1597935,,,,,,,,,,,,,,,,,,,,,,,,,16.1909,0.0051,15.0232,0.0044,13.6008,0.0069,12.9364,0.0123,12.6184,0.0019,11.389,0.024,10.91,0.022,10.657,0.021,10.488,0.022,10.261,0.021,10.14,0.061,9.105,0.525,,,15.99,0.2,14.313,0.00069,14.284469604492200,15.87497615814210,13.068893432617200,13.0041,0.0081557
TOI-2969 b,TOI-2969,5407977460540294784,5407977460540294784,36452991,150.0626247,-47.4452436,,,,,,,,,,,,,,,14.01200008392330,0.020999999716877900,12.902000427246100,0.0430000014603138,13.468999862670900,0.029999999329447700,12.461000442504900,0.04399999976158140,12.090999603271500,0.03999999910593030,,,,,,,,,,,10.955,0.03,10.385,0.027,10.25,0.023,10.143,0.023,10.236,0.02,10.102,0.049,8.739,,14.012,0.021,12.796,0.092,12.6195,0.000422,12.607454299926800,13.214615821838400,11.86538314819340,11.9361,0.006
TOI-1775 b,TOI-1775,803285607362611840,803285607362611840,9348006,150.1151015,39.4577506,,,18.1898,0.0506,14.6355,0.00411866,12.2863,0.000975586,11.5072,0.000743941,11.2706,0.000809941,12.4557,0.00404472,,,,,13.005000114440900,0.0,11.40999984741210,0.0,11.279999732971200,0.004000000189989810,12.7022,0.001,11.6213,0.0886,11.1529,0.0482,11.5546,0.085,11.1971,0.0,10.19,0.02,9.802,0.016,9.722,0.013,9.681,0.023,9.721,0.02,9.63,0.052,8.344,,12.264,0.29,11.648,0.02,11.4501,0.00133,11.450736045837400,11.87498950958250,10.863049507141100,10.9184,0.0066
HAT-P-66 b,HAT-P-66,852608874351434752,852608874351434752,137881699,150.5726262,53.9508237,,,17.8707,0.0482,15.1285,0.00509486,13.5302,0.00202437,13.0217,0.00185343,14.1947,0.0100972,13.4445,0.00460537,13.552000045776400,0.027000000700354600,12.993000030517600,0.052000001072883600,13.208999633789100,0.020999999716877900,12.859000205993700,0.06400000303983690,12.770999908447300,0.06400000303983690,13.321,,13.005,,12.899,,12.871,,12.8084,0.0055,12.001,0.022,11.735,0.022,11.675,0.022,11.655,0.024,11.663,0.021,11.47,0.153,8.861,,13.552,0.027,13.014,0.08,12.8922,0.000274,12.878518104553200,13.157983779907200,12.444622993469200,12.5119,0.0074
