hostname,distance_pc,mass_model,mass_err,mass_err_minus,mass_err_plus,age_yr_model,age_yr_err,age_yr_err_minus,age_yr_err_plus,feh_model,feh_err,feh_err_minus,feh_err_plus,av_model,chi2_total,st_mass_measured,st_age_gyr_measured,st_met_measured,G_mag_abs_measured,G_mag_abs_model,BP_mag_abs_measured,BP_mag_abs_model,RP_mag_abs_measured,RP_mag_abs_model,J_mag_abs_measured,J_mag_abs_model,H_mag_abs_measured,H_mag_abs_model,K_mag_abs_measured,K_mag_abs_model,W1_mag_abs_measured,W1_mag_abs_model,W2_mag_abs_measured,W2_mag_abs_model,W3_mag_abs_measured,W3_mag_abs_model,W4_mag_abs_measured,W4_mag_abs_model,g_mag_abs_measured,g_mag_abs_model,r_mag_abs_measured,r_mag_abs_model,i_mag_abs_measured,i_mag_abs_model,z_mag_abs_measured,z_mag_abs_model
Kepler-1734,1493.58654785156,1.2321836777970587,0.12134831220743603,0.13056723007539728,0.11212939433947477,3627708817.8087373,2085569863.707136,3998133.0573130026,4167141594.356959,-0.1406367419438996,0.103887763433159,0.10562695828518996,0.10214856858112806,1.7380592490336289,82.75940696012002,1.05,0.3,-0.1,4.434339480256133,4.401458242035416,4.776772456025233,5.054280746107695,3.9243917034617333,3.694302426292938,3.349848032807433,2.7544124942760533,3.062848032807432,2.323350321417158,3.012848032807433,2.1939085574214094,2.969848032807432,2.174630459178787,3.019848032807433,2.1727173403569067,2.0608480328074332,2.161615642065464,-1.8641519671925675,2.158727491589569,,5.363360955059855,,4.536317858049022,,4.122275741163861,,3.8340777185557093
Kepler-1831,1094.9658203125,1.2170424029858815,0.10437040772946349,0.11148662646429774,0.09725418899462923,3570675403.9696374,294515240.7271423,1868476.3689176552,587162005.0853668,0.04230172716021088,0.09928790026944018,0.09616835200388854,0.10240744853499183,1.618664354319316,76.58089489418862,1.117,0.3,0.07,4.802446916145348,4.765518571712322,5.152653291267448,5.41794562428798,4.291627481025747,4.0471207233202815,3.7039971862259478,3.1121031929200007,3.414997186225948,2.6724511825471695,3.340997186225948,2.545255460159855,3.3119971862259483,2.52678719419522,3.318997186225948,2.53197020886329,2.206997186225948,2.51767241787046,-1.4170028137740527,2.5176242858266793,,5.731438451616168,,4.877227001494707,,4.469721391167456,,4.192636151865185
Kepler-1785,732.975463867188,1.093577621650958,0.12573083501306115,0.14065343041961031,0.11080823960651198,2662952886.6243863,92793839.90091209,7059221.778478477,178528458.0233457,-0.024447264427074983,0.09717227772838874,0.09081368058841024,0.10353087486836723,0.7741937477535272,37.54518789526949,0.911,0.3,0.0,4.825940983297418,4.760648622055599,5.185570614339818,5.214503471959434,4.304998295309117,4.189700051330405,3.7245528149624185,3.502958740747918,3.406552814962417,3.1416677377354083,3.334552814962418,3.065910754754769,3.2855528149624185,3.052719062038686,3.321552814962418,3.0603101016687932,3.2515528149624178,3.043810206794029,0.24255281496241743,3.0436269306373545,,5.40689448557948,,4.803293837153961,,4.568979559314409,,4.441905143308017
Kepler-1724,1051.67419433594,1.1724075682503907,0.11845534606515895,0.12355429126566997,0.11335640086464793,2882665357.7661085,4749224.232357957,1368372.1849962447,8130076.279719669,-0.24983956931885706,0.10357620259192589,0.09645952914684114,0.11069287603701064,1.5374908927565298,59.62940260810613,1.016,0.3,-0.22,4.695818331325631,4.6297098387385605,5.053635981166931,5.207921895667944,4.166442301357431,3.9900955338666515,3.556593912685532,3.1433979120612183,3.2435939126855313,2.7526360102037453,3.224593912685531,2.6410369140467296,3.1135939126855323,2.6244790299929077,3.194593912685532,2.620895340631327,2.6005939126855324,2.6094875297382583,-0.9054060873144678,2.6040781249682534,,5.470309096176712,,4.760095564605594,,4.406318928133577,,4.166482887748746
Kepler-1738,1252.93249511719,1.18282946182007,0.09660469299215901,0.10733501024251435,0.08587437574180368,2713725352.2022166,322136669.6199031,3850383.14889365,640422956.0909126,-0.039478041834002324,0.09676572124540983,0.09415773843463987,0.09937370405617979,1.5449971310131154,61.8890561395493,1.079,0.3,-0.02,4.916030847745072,4.8653289959920345,5.284117662625471,5.477245626897084,4.381844484524873,4.186441673340857,3.7573616354037718,3.3043865466998676,3.4703616354037727,2.8922172153124377,3.3613616354037728,2.7739773801069068,3.398361635403772,2.757164340350318,3.4403616354037716,2.758030170216985,2.705361635403772,2.7475176792211924,-0.8696383645962289,2.7465661077088734,,5.764499288414702,,4.979674396079062,,4.603924556838346,,4.351682341700942
Kepler-51,785.116760253906,1.11636296375705,0.06937225901789346,0.07014796203070928,0.06859655600507764,1611289254.7444859,557700785.8273956,51667684.45992151,1063733887.1948695,0.036947084338169615,0.0973524023729182,0.09441767740065134,0.10028712734518508,1.1725613942103734,56.97674146377773,1.04,0.3,0.05,5.191743971811109,5.153132804547439,5.557133795724608,5.713279970598178,4.661668898568907,4.49880289560612,4.087328757272507,3.681982873781463,3.7443287572725072,3.275330974214923,3.722328757272507,3.17291314029789,3.624328757272508,3.1575347536344767,3.650328757272508,3.1689014902431683,3.664328757272507,3.1504642401618246,-0.39267124272749143,3.151427710500781,,5.9730826071242555,,5.222282184701921,,4.898758275843622,,4.696783399123163
Kepler-193,1015.92901611328,1.2354383549085493,0.12420621916485852,0.12542615125026724,0.12298628707944981,1366916312.3255115,6255113.079192953,2596778.3083374253,9913447.85004848,-0.02301503992045403,0.09991356819805003,0.10026913314748527,0.0995580032486148,1.0666676066770826,57.56587796820382,1.051,0.3,0.0,4.5499689138015285,4.457172250620325,4.874457553633029,4.936557577514938,4.061786845930428,3.8876785793978685,3.504683177717528,3.181571748358133,3.207683177717529,2.841108775060118,3.183683177717528,2.7543660672887524,3.132683177717528,2.7420812576743683,3.1956831777175285,2.7424540880965362,2.510683177717528,2.7345562740861897,-0.7823168222824712,2.7346753577297225,,5.140154086710847,,4.537237291295728,,4.278997315652914,,4.126361831188996
Kepler-1884,1436.65979003906,1.2050853297801316,0.07468528001140629,0.07322309065641064,0.07614746936640193,3765561071.2950497,1407438115.753256,1455341554.2873616,1359534677.2191505,-0.24719354707298832,0.09835604625150346,0.10306197485756721,0.0936501176454397,1.9176303414115683,57.873701521359905,0.993,0.3,-0.2,4.432298843828086,4.3924112102268955,4.821401779619087,5.073979245691346,3.864826385942287,3.6702813016497355,3.224230316606386,2.6919390518772377,2.9042303166063874,2.2532347304286144,2.8242303166063873,2.1153694373049827,2.5582303166063873,2.0951474319068004,2.6082303166063863,2.091465247193246,2.253230316606386,2.079967463060108,-1.2257696833936134,2.0751839869246664,,5.398381449678135,,4.5491104987084245,,4.107337241022254,,3.7919079543063434
Kepler-1875,1261.3330078125,1.148861971595027,0.13204850579552851,0.12320759161148032,0.1408894199795767,3460062049.732025,1346365197.9456284,738311.4987557868,2691992084.392501,-0.5170865560322657,0.09490139678348253,0.09454280261888948,0.09525999094807558,1.707458491546816,61.884133686732255,0.95,0.3,-0.5,4.4915386800973955,4.397323250401965,4.771337187787795,4.995520092921986,3.9371391897409946,3.755848122623027,3.362851195356196,2.883561514640807,3.0308511953561954,2.4947559339022254,2.920851195356196,2.3754062847777275,2.9598511953561957,2.35814372830394,3.0528511953561956,2.3540026782622454,2.2118511953561946,2.3406333043902294,-1.0721488046438044,2.3325353327556146,,5.265347524925647,,4.5521322251302605,,4.180510271402241,,3.9192624776618454
Kepler-1755,964.844299316406,1.1988586102164063,0.12192089733192613,0.11085250628434928,0.13298928837950297,3285286394.756743,858204093.4343138,672808.9406501786,1715735377.9279773,-0.30297433385366046,0.09590713246139106,0.0982749343237001,0.09353933059908201,1.78473213588906,50.134699733413406,1.003,0.3,-0.26,4.452026224790476,4.53828397039175,4.813030100522877,5.179847517985911,3.9253576762064757,3.84930639764634,3.3087138239725764,2.9202257718541498,3.0087138239725757,2.499754362115294,2.988713823972576,2.372044074669077,2.777713823972576,2.353229708349721,2.751713823972576,2.3492917749430644,2.297713823972577,2.3373191243741274,-0.7602861760274227,2.3314962518297295,,5.480226042773069,,4.688035896736691,,4.278967555376516,,3.990952528184179
Kepler-501,1129.22546386719,1.0664936031215184,0.07473918683995928,0.06955764553111954,0.07992072814879903,7323248120.35579,1750317233.3231988,1709664679.9090977,1790969786.7373,-0.0398023373736983,0.10149582182950888,0.10420730712040993,0.09878433653860783,1.30341814348631,49.16839187622577,1.03,3.31,-0.03,4.45472461537933,4.452785647561479,4.8091004546127305,5.080257179657359,3.93394214467623,3.7377926191949005,3.3960966856918304,2.8150596097394156,3.0080966856918305,2.3455291717036135,3.07609668569183,2.2282200900167326,2.616096685691831,2.206523933648702,2.71709668569183,2.221653714796837,2.3780966856918297,2.192158669298164,-0.9129033143081688,2.189956467200315,,5.383733583802377,,4.53104154338812,,4.148173450767054,,3.8952911065686298
Kepler-29,875.265380859375,0.9543647871843075,0.1109573027274342,0.12028052695978597,0.10163407849508244,3060221896.894112,7671688.83501545,3457143.3828227716,11886234.287208129,-0.45874032326995406,0.10353545006362525,0.10214387866312058,0.10492702146412991,1.307545519229619,57.887609384790764,0.761,0.3,-0.44,5.560175267076705,5.494922073569172,5.956203785753505,6.059298013993663,4.9986050995352045,4.841344363342328,4.420301243639205,3.995367562181081,3.962301243639205,3.574305547597157,3.946301243639205,3.471465353985812,3.848301243639204,3.4532524361953043,3.9343012436392044,3.4505595591245433,3.481301243639205,3.4362884994575382,-0.06769875636079448,3.4302048092743345,,6.321084045472183,,5.5943042739482145,,5.248250874048218,,5.021901811819795
TOI-6130,218.147354125977,1.2841816830589239,0.06614903527709726,0.06453147645768542,0.06776659409650909,299358986.732314,113438903.46768588,118256816.46849391,108620990.46687785,0.2619970119119341,0.0945629665762172,0.09497515260508879,0.0941507805473456,1.4701868076857323,67.14805601505897,1.31,0.3,0.28,4.283163702812605,5.020581479936496,4.596287405815604,5.644913552859681,3.8071962955861043,4.324215220073455,3.2722502506642037,3.4495920236755784,3.0172502506642047,3.0436037011131485,2.9612502506642038,2.92127638733022,2.933250250664205,2.906854382553638,2.9692502506642047,2.922249869881325,2.959250250664205,2.906699008352034,1.2262502506642043,2.911724802793155,4.6804502506642045,5.94426905804683,7.043050250664205,5.108148325542501,6.523750250664204,4.737609255686759,6.351850250664205,4.497151198205415
HATS-58 A,709.326110839844,1.604376713595064,0.08529832448011943,0.0825114407079699,0.08808520825226895,1266742400.4634218,149410834.811678,141664493.3580445,157157176.26531148,-0.650000005600457,0.3111140648469928,0.21910703855331348,0.4031210911406721,1.2188232485837365,13.422732560284004,1.461,0.31,,2.5379159947810344,2.233560889549338,2.4562576314388345,2.651878101744303,1.7751033803401342,1.839564816855281,1.3297702657161334,1.2561559475259692,1.1037702657161343,1.0145438767720476,1.0347702657161335,0.9178774611512495,0.9977702657161345,0.9016524020387877,1.0117702657161338,0.9100088368745608,0.9877702657161347,0.8917388363873238,0.14777026571613305,0.8890379147813116,,2.7966248214242904,,2.405000049091467,,2.2420628936361675,,2.119082036103991
Qatar-3,623.834655761719,1.3943428960569555,0.06605713954334069,0.06345476648247783,0.06865951260420355,310002135.3761454,988380.1085795164,1009938.2157183886,966822.0014406443,-0.029438368690317396,0.09206155434206664,0.09429928972455551,0.08982381895957779,1.3107538133281669,36.93484549202223,1.145,0.31,-0.041,3.838243516589582,4.189765291086933,4.122730287219481,4.681379798719156,3.247160943652581,3.642907284007286,2.625652513171582,2.946268318988251,2.2966525131715816,2.642566401258875,2.2436525131715808,2.5456026528296642,2.161652513171582,2.5345665888149633,2.1906525131715817,2.5342973010789973,2.284652513171581,2.5308330809032316,0.2996525131715817,2.5330863624271527,5.089952513171582,4.885619604817273,5.240952513171582,4.304468338896539,4.704952513171582,4.043839065422039,4.210452513171582,3.8812704381196372
TOI-2260,100.945541381836,0.9922076997687617,0.04747970382653588,0.0462160668265974,0.04874334082647436,321034128.4089044,101041535.8386918,101660446.14482355,100422625.53256005,0.2196314468258893,0.09827081967821844,0.09835465618524149,0.0981869831711954,0.0,0.032522627016053844,0.99,0.321,0.22,5.233769996006147,5.23734703337732,5.620289428073947,5.625687345595228,4.6869522164650865,4.6877852818656915,4.082564292270747,4.080130099730381,3.755564292270747,3.69134144802603,3.6635642922707463,3.6365639067722695,3.6005642922707475,3.6212620324864435,3.655564292270747,3.666948983619533,3.5925642922707466,3.611846595886907,3.566564292270747,3.6131842396578038,,5.7937015434575825,,5.183100909023518,,5.035059895090582,,4.992038177251123
Kepler-1717,988.658569335938,1.3898114378129929,0.12165093379816072,0.11287780120501822,0.13042406639130322,702035696.3053637,1725918.568958023,659809.9212140534,2792027.216701993,-0.05000000592480475,0.10136118922680096,0.06684764823031776,0.13587473022328417,0.09491196834126067,39.795781177228704,1.158,0.33,-0.06,3.314330550241216,3.145353497710879,3.529275389718716,3.333630665353241,2.917472334909215,2.833034272048449,2.479768324899416,2.520086573938739,2.2877683248994156,2.3503976170466276,2.2527683248994155,2.3292501381954853,2.195768324899415,2.3258314886956857,2.2107683248994157,2.3252846334633857,2.267768324899416,2.3214509579329556,-0.5502316751005836,2.323313673654382,,3.346808053120046,,3.1671344724122816,,3.1717639905491892,,3.2345641380777637
Kepler-1824,1011.68054199219,1.2521593947619782,0.07967502705345042,0.08604567894248993,0.0733043751644109,885181992.7186084,260365546.2854439,19107716.20475672,501623376.36613107,0.18285157332009144,0.10134313884247342,0.09535280234548393,0.10733347533946291,0.9327682125259222,47.94523416980931,1.135,0.33,0.2,4.638673852944244,4.576313041534726,4.9654474964379425,5.06055601473009,4.143071245217243,3.989179392766748,3.6057830143212435,3.284692241259233,3.3667830143212427,2.935451649730996,3.383783014321244,2.8488547181796324,3.207783014321244,2.8373455058120807,3.226783014321244,2.8486818627737316,2.8637830143212426,2.8348661198251306,-0.4252169856787571,2.8384965443812766,,5.27126539237236,,4.627231134305735,,4.374810631322993,,4.233486154647643
TOI-2076,41.9643135070801,0.8503522888257533,0.046295016451842974,0.04308201357022623,0.04950801933345972,2682284906.5717688,1719585913.4479072,856826381.8211466,2582345445.074668,0.020432174496700536,0.09746049712765023,0.09722672831197085,0.09769426594332961,0.04612617586764787,0.041097690089730396,0.8557,2.7,0.02,5.803677808060877,5.802330795474472,6.234985600724446,6.2452173616867555,5.2045805561687875,5.2030691842942725,4.498599385514488,4.4982045185393424,4.073599385514488,4.031772846477106,4.000599385514487,3.9680017233505374,3.8965993855144876,3.9473612271432503,4.011599385514488,3.9947625745837447,3.977599385514487,3.930373744411659,3.8885993855144876,3.927606504728922,,6.45302231061655,,5.755524190480022,,5.557511214589638,,5.472082309919251
K2-233,67.5400390625,0.7956229711544509,0.04561509545515824,0.0428629843975703,0.048367206512746175,362153345.3274159,277242555.9113508,211134945.98551607,343350165.8371855,-0.08231076202050648,0.09813747998845551,0.09763014738128303,0.09864481259562798,0.16034416194107654,0.028812975154200896,0.79,0.36,-0.082,6.275111782310608,6.27315275741526,6.7893425104601075,6.778167309968027,5.603605854271107,5.622377540398794,4.820193462608508,4.826803937484113,4.353193462608507,4.3012178411274915,4.227193462608508,4.224274243829507,4.170193462608507,4.200093139821412,4.233193462608508,4.250670655503687,4.184193462608508,4.179175324298951,4.130193462608508,4.174308619287844,,7.033760850541871,,6.236411679278827,,5.985723986846334,,5.857435335428661
HD 18599,38.6166305541992,0.8726147236590458,0.045961648680745704,0.04283143786641053,0.04909185949508088,400124740.1269429,104920784.34944342,104814283.50043944,105027285.1984474,-0.0005484362825077886,0.09948661853186094,0.0991504485674196,0.0998227884963023,0.14493572849450642,0.0550235606360418,0.863,0.4,0.0,5.807793953775795,5.802444026948147,6.256327011942296,6.251752838620762,5.193262436746987,5.200311978536885,4.494128113626866,4.491305853003157,4.095128113626866,4.035325946703144,3.949128113626866,3.9690301405382375,3.8781281136268664,3.949071522870296,3.9481281136268658,3.9930785201282206,3.9401281136268658,3.9334282275996393,3.9151281136268663,3.9312190480954565,,6.459058052579301,,5.76448434247389,,5.558288971405213,,5.464732079058221
